gene	go_term	go_slim_term	cellular_component
T06D8.2	GO:0005929	GO:0005929	cilium
T07A5.1	GO:0016020	GO:0016020	membrane
T07D3.4	GO:0016020	GO:0016020	membrane
T08G3.13			
T09B4.8	GO:0005739	GO:0005739	mitochondrion
T09F3.2	GO:0005739;GO:0005743;GO:0016020	GO:0005739;GO:0016020	membrane;mitochondrion
T10B11.5	GO:0005640	GO:0016020	membrane
T10B11.6	GO:0005739	GO:0005739	mitochondrion
T10F2.2	GO:0005739;GO:0016020;GO:0031966	GO:0005739;GO:0016020	membrane;mitochondrion
T10H10.2	GO:0000139;GO:0005615	GO:0016020	membrane
T13H5.1			
T13H5.8	GO:0012505;GO:0016020	GO:0016020	membrane
T14B4.3	GO:0009897;GO:0016020	GO:0016020	membrane
T14G8.3	GO:0005783;GO:0034663	GO:0005783;GO:0032991	endoplasmic reticulum;protein-containing complex
T15B7.1	GO:0005615		
T18D3.9	GO:0005737;GO:0005739;GO:0005743;GO:0016020	GO:0005737;GO:0005739;GO:0016020	cytoplasm;membrane;mitochondrion
T19B10.5	GO:0005634;GO:0016020	GO:0005634;GO:0016020	membrane;nucleus
T19C3.4	GO:0005789;GO:0016020;GO:0005881;GO:0071782	GO:0016020	membrane
T19C3.5	GO:0005615		
T19D12.4	GO:0016020;GO:0045121	GO:0016020	membrane
T19D7.6			
T19H12.2	GO:0005634	GO:0005634	nucleus
T21G5.1	GO:0005886	GO:0005886	plasma membrane
T22B7.3			
T22B7.4	GO:0000124;GO:0005634	GO:0005634;GO:0032991	nucleus;protein-containing complex
T22D1.3	GO:0005737	GO:0005737	cytoplasm
T22D1.5	GO:0000159	GO:0032991	protein-containing complex
T22F3.12	GO:0005737	GO:0005737	cytoplasm
T22F7.1	GO:0016020	GO:0016020	membrane
T23B12.5	GO:0000139;GO:0005789;GO:0016020	GO:0016020	membrane
T23B5.4	GO:0005739	GO:0005739	mitochondrion
T23D8.3	GO:0005634;GO:0005829;GO:0030688	GO:0005634;GO:0005829;GO:0032991	cytosol;nucleus;protein-containing complex
T23G11.7	GO:0000323;GO:0005737;GO:0005768;GO:0010008;GO:0016020	GO:0005737;GO:0005768;GO:0005773;GO:0016020	cytoplasm;endosome;membrane;vacuole
T23G7.3	GO:0005730	GO:0005730	nucleolus
T24B8.7	GO:0005634;GO:0005829	GO:0005634;GO:0005829	cytosol;nucleus
T24D5.4			
T24H10.4			
T24H7.2	GO:0034663	GO:0032991	protein-containing complex
T25B9.1	GO:0005739	GO:0005739	mitochondrion
T25B9.4	GO:0005886	GO:0005886	plasma membrane
T25B9.5	GO:0005886	GO:0005886	plasma membrane
T26C5.3	GO:0016020	GO:0016020	membrane
T26G10.3	GO:0005840;GO:1990904	GO:0005840;GO:0032991	protein-containing complex;ribosome
T27E9.2	GO:0005739;GO:0005743;GO:0016020;GO:0045275	GO:0005739;GO:0016020;GO:0032991	membrane;mitochondrion;protein-containing complex
T28B8.3	GO:0000502;GO:0005634;GO:0005737;GO:0005829;GO:0016607	GO:0005634;GO:0005737;GO:0005829;GO:0032991;GO:0043226	cytoplasm;cytosol;nucleus;organelle;protein-containing complex
T28B8.4	GO:0000502;GO:0005634;GO:0005737;GO:0005829;GO:0016607	GO:0005634;GO:0005737;GO:0005829;GO:0032991;GO:0043226	cytoplasm;cytosol;nucleus;organelle;protein-containing complex
T28C12.1	GO:0005765;GO:0016020	GO:0016020	membrane
T28C12.2	GO:0005765;GO:0016020	GO:0016020	membrane
T28F3.5	GO:0005739	GO:0005739	mitochondrion
T28F4.4	GO:0005829	GO:0005829	cytosol
W01A11.1	GO:0005783;GO:0005789;GO:0016020	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
W01A8.6	GO:0005615		
W01A8.8	GO:0005576;GO:0005615	GO:0005576	extracellular region
W01B6.3	GO:0005765;GO:0016020	GO:0016020	membrane
W01C8.5			
W02B3.4	GO:0016020	GO:0016020	membrane
W02B3.7	GO:0016020	GO:0016020	membrane
W02D3.12	GO:0005739	GO:0005739	mitochondrion
W02F12.2	GO:0000139;GO:0016020	GO:0016020	membrane
W02F12.4	GO:0005737	GO:0005737	cytoplasm
W03A5.2	GO:0012505;GO:0016020	GO:0016020	membrane
W03C9.6	GO:0005765;GO:0016020	GO:0016020	membrane
W03D8.8			
W03F8.4	GO:0000408;GO:0005634;GO:0005829	GO:0005634;GO:0005829;GO:0032991	cytosol;nucleus;protein-containing complex
W03F9.4	GO:0005737;GO:0005739;GO:0016020	GO:0005737;GO:0005739;GO:0016020	cytoplasm;membrane;mitochondrion
W03G11.3	GO:0005764	GO:0005764	lysosome
W04A8.1	GO:0005634	GO:0005634	nucleus
W04C9.2	GO:0005739;GO:0005743;GO:0016020;GO:0044284;GO:0061617	GO:0005739;GO:0016020;GO:0032991	membrane;mitochondrion;protein-containing complex
W04C9.5	GO:0005886	GO:0005886	plasma membrane
W04G3.5	GO:0005737	GO:0005737	cytoplasm
W06E11.1	GO:0005634;GO:0005666	GO:0005634;GO:0032991	nucleus;protein-containing complex
W07B8.4	GO:0005615;GO:0005764	GO:0005764	lysosome
W08F4.3	GO:0005637;GO:0005640;GO:0005789;GO:0016020;GO:0005783	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
W09C3.4	GO:0000428;GO:0005666;GO:0005634;GO:0005654;GO:0005737	GO:0005634;GO:0005654;GO:0005737;GO:0032991	cytoplasm;nucleoplasm;nucleus;protein-containing complex
W09G3.6	GO:0005737	GO:0005737	cytoplasm
W09G3.7	GO:0005743	GO:0016020	membrane
W10C8.5	GO:0005615		
Y105C5A.24	GO:0000407;GO:0005737;GO:0005776;GO:0005829;GO:0034045	GO:0005737;GO:0005773;GO:0005829;GO:0016020	cytoplasm;cytosol;membrane;vacuole
Y105E8A.11	GO:0005759		
Y105E8A.14	GO:0005634;GO:0005737;GO:0005829	GO:0005634;GO:0005737;GO:0005829	cytoplasm;cytosol;nucleus
Y105E8B.9	GO:0005615		
Y106G6D.5	GO:0005694;GO:0016604	GO:0005694;GO:0043226	chromosome;organelle
Y110A7A.9	GO:0005634;GO:0005737;GO:0005794;GO:0005856;GO:0005929;GO:0031410;GO:0042995	GO:0005634;GO:0005737;GO:0005794;GO:0005856;GO:0005929;GO:0031410;GO:0042995	Golgi apparatus;cell projection;cilium;cytoplasm;cytoplasmic vesicle;cytoskeleton;nucleus
Y113G7B.15	GO:0005615;GO:0005764	GO:0005764	lysosome
Y116A8C.10	GO:0012505		
Y116A8C.19	GO:0005829;GO:0043186	GO:0005829;GO:0043226	cytosol;organelle
Y116A8C.20	GO:0005829;GO:0043186	GO:0005829;GO:0043226	cytosol;organelle
Y116A8C.24	GO:0005886	GO:0005886	plasma membrane
Y116A8C.27	GO:0005739	GO:0005739	mitochondrion
Y116A8C.30	GO:0005739;GO:0016020;GO:0045271	GO:0005739;GO:0016020;GO:0032991	membrane;mitochondrion;protein-containing complex
Y119D3B.14	GO:0005739	GO:0005739	mitochondrion
Y16B4A.2	GO:0045121	GO:0016020	membrane
Y17G9B.8	GO:0000124;GO:0140535;GO:1990234;GO:0000785;GO:0005634	GO:0005634;GO:0032991	nucleus;protein-containing complex
Y18H1A.11			
Y18H1A.9	GO:0005615		
Y19D10A.16			
Y22D7AL.11	GO:0016020	GO:0016020	membrane
Y32F6B.1	GO:0005886;GO:0016020;GO:0016323	GO:0005886;GO:0016020	membrane;plasma membrane
Y32H12A.7	GO:0005739	GO:0005739	mitochondrion
Y34B4A.2	GO:0000323;GO:0005768	GO:0005768;GO:0005773	endosome;vacuole
Y34B4A.4	GO:0005886	GO:0005886	plasma membrane
Y37A1A.3	GO:0016020	GO:0016020	membrane
Y37A1A.4			
Y37B11A.3	GO:0005739;GO:0016020;GO:0031966	GO:0005739;GO:0016020	membrane;mitochondrion
Y37E11AM.3	GO:0005783;GO:0005789;GO:0016020	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
Y37E3.17	GO:0005737;GO:0005739;GO:0005759	GO:0005737;GO:0005739	cytoplasm;mitochondrion
Y38E10A.8	GO:0005634;GO:0005737	GO:0005634;GO:0005737	cytoplasm;nucleus
Y38F1A.2	GO:0005783;GO:0005789;GO:0016020	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
Y38F1A.8	GO:0000139;GO:0005789;GO:0016020	GO:0016020	membrane
Y38F2AR.3	GO:0005739;GO:0016020	GO:0005739;GO:0016020	membrane;mitochondrion
Y38H6C.16	GO:0016020	GO:0016020	membrane
Y38H6C.8	GO:0009897		
Y39A1A.22	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
Y39B6A.3	GO:0005737;GO:0005739	GO:0005737;GO:0005739	cytoplasm;mitochondrion
Y39B6A.34	GO:0005739;GO:0005743;GO:0016020	GO:0005739;GO:0016020	membrane;mitochondrion
Y39G8B.1	GO:0005829	GO:0005829	cytosol
Y39G8B.2	GO:0005829	GO:0005829	cytosol
Y41D4A.6	GO:0005739;GO:0030956	GO:0005739;GO:0032991	mitochondrion;protein-containing complex
Y42H9AR.1	GO:0000139;GO:0016020;GO:0005794	GO:0005794;GO:0016020	Golgi apparatus;membrane
Y42H9AR.2	GO:0005783;GO:0005794;GO:0016020	GO:0005783;GO:0005794;GO:0016020	Golgi apparatus;endoplasmic reticulum;membrane
Y43C5B.2			
Y43D4A.6	GO:0005634	GO:0005634	nucleus
Y44A6D.5	GO:0005739	GO:0005739	mitochondrion
Y45F10D.7	GO:0032040;GO:0034388	GO:0032991	protein-containing complex
Y45G12C.3	GO:0005829	GO:0005829	cytosol
Y46B2A.3	GO:0005615;GO:0016020	GO:0016020	membrane
Y46E12A.3			
Y47C4A.1	GO:0005739;GO:0005745;GO:0016020	GO:0005739;GO:0016020;GO:0032991	membrane;mitochondrion;protein-containing complex
Y47D3A.14	GO:0005634;GO:0005737	GO:0005634;GO:0005737	cytoplasm;nucleus
Y47D3A.21			
Y47D9A.1	GO:0005737	GO:0005737	cytoplasm
Y47G6A.31	GO:0016020	GO:0016020	membrane
Y48A6B.3	GO:0005634;GO:0005730;GO:0005732;GO:0031429;GO:1990904	GO:0005634;GO:0005730;GO:0032991	nucleolus;nucleus;protein-containing complex
Y48B6A.13	GO:0005829	GO:0005829	cytosol
Y48C3A.18	GO:0005737	GO:0005737	cytoplasm
Y48E1B.17	GO:0005783;GO:0016020	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
Y48G9A.9			
Y50E8A.6	GO:0005739	GO:0005739	mitochondrion
Y51A2D.13	GO:0012505;GO:0016020	GO:0016020	membrane
Y52B11A.4	GO:0005886	GO:0005886	plasma membrane
Y52D5A.2	GO:0005886	GO:0005886	plasma membrane
Y53F4B.12	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
Y53F4B.14	GO:0005739;GO:0005743;GO:0016020;GO:0031966	GO:0005739;GO:0016020	membrane;mitochondrion
Y53F4B.9	GO:0005634	GO:0005634	nucleus
Y53G8B.2	GO:0005783;GO:0005789;GO:0016020	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
Y54E2A.4	GO:0005783;GO:0016020	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
Y54F10AL.1	GO:0005794;GO:0016020	GO:0005794;GO:0016020	Golgi apparatus;membrane
Y54F10AR.1	GO:0005737	GO:0005737	cytoplasm
Y54G11A.9	GO:0005739	GO:0005739	mitochondrion
Y54G2A.12	GO:0071013	GO:0032991	protein-containing complex
Y54G2A.18	GO:0005783;GO:0005789;GO:0016020;GO:0045121	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
Y55F3BR.2			
Y55F3BR.6	GO:0005634;GO:0005737	GO:0005634;GO:0005737	cytoplasm;nucleus
Y56A3A.16			
Y56A3A.2	GO:0005737;GO:0012505;GO:0016020	GO:0005737;GO:0016020	cytoplasm;membrane
Y57A10A.29	GO:0005739;GO:0005759	GO:0005739	mitochondrion
Y57G11A.4			
Y57G11A.5	GO:0005634;GO:0016607	GO:0005634;GO:0043226	nucleus;organelle
Y58A7A.1	GO:0016020	GO:0016020	membrane
Y59C2A.1	GO:0005576;GO:0005615	GO:0005576	extracellular region
Y60A9.3	GO:0005829;GO:0043186	GO:0005829;GO:0043226	cytosol;organelle
Y61A9LA.10	GO:0005634;GO:0005654;GO:0005730;GO:0032040	GO:0005634;GO:0005654;GO:0005730;GO:0032991	nucleolus;nucleoplasm;nucleus;protein-containing complex
Y62E10A.13	GO:0005737	GO:0005737	cytoplasm
Y62E10A.6	GO:0005739	GO:0005739	mitochondrion
Y65B4A.8			
Y66D12A.21	GO:0016020	GO:0016020	membrane
Y66D12A.7	GO:0005739;GO:0030956	GO:0005739;GO:0032991	mitochondrion;protein-containing complex
Y66D12A.8	GO:0005737	GO:0005737	cytoplasm
Y67D8C.22	GO:0016020	GO:0016020	membrane
Y67H2A.7	GO:0005739	GO:0005739	mitochondrion
Y69A2AR.18	GO:0005739;GO:0005743;GO:0016020;GO:0045259	GO:0005739;GO:0016020;GO:0032991	membrane;mitochondrion;protein-containing complex
Y69E1A.3	GO:0005886	GO:0005886	plasma membrane
Y6B3B.9	GO:0005634;GO:0090730	GO:0005634;GO:0032991	nucleus;protein-containing complex
Y70C5C.1	GO:0005737;GO:0005739;GO:0005829	GO:0005737;GO:0005739;GO:0005829	cytoplasm;cytosol;mitochondrion
Y70G10A.3	GO:0005886;GO:0016020;GO:0016323	GO:0005886;GO:0016020	membrane;plasma membrane
Y71A12B.10	GO:0070971		
Y71F9B.2	GO:0005739;GO:0005743;GO:0016020	GO:0005739;GO:0016020	membrane;mitochondrion
Y71G10AR.4	GO:0016020	GO:0016020	membrane
Y71G12B.10			
Y71G12B.17	GO:0005737;GO:0071944	GO:0005737	cytoplasm
Y71G12B.23	GO:0016020	GO:0016020	membrane
Y71H2AM.1	GO:0000408;GO:0005634;GO:0005737	GO:0005634;GO:0005737;GO:0032991	cytoplasm;nucleus;protein-containing complex
Y71H2AM.11			
Y71H2AM.20	GO:0000159;GO:0005634;GO:0005737	GO:0005634;GO:0005737;GO:0032991	cytoplasm;nucleus;protein-containing complex
Y71H2AM.6	GO:0005634;GO:0005737	GO:0005634;GO:0005737	cytoplasm;nucleus
Y73B3B.1			
Y73B6BL.14			
Y73B6BL.289	GO:0000930;GO:0031083;GO:0099078	GO:0032991	protein-containing complex
Y73F8A.26	GO:0005783	GO:0005783	endoplasmic reticulum
Y7A9A.1	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
Y82E9BR.18	GO:0005634;GO:0005737;GO:1990112	GO:0005634;GO:0005737;GO:0032991	cytoplasm;nucleus;protein-containing complex
Y82E9BR.3	GO:0005739;GO:0016020;GO:0031966;GO:0033177;GO:0045259	GO:0005739;GO:0016020;GO:0032991	membrane;mitochondrion;protein-containing complex
Y87G2A.19	GO:0005765;GO:0010008;GO:0016020;GO:0031902	GO:0016020	membrane
Y92H12A.2	GO:0005737	GO:0005737	cytoplasm
Y92H12A.5			
Y92H12BL.1	GO:0005783;GO:0016020	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
Y94A7B.11	GO:0005744;GO:0016020	GO:0016020;GO:0032991	membrane;protein-containing complex
Y94H6A.7	GO:0005737	GO:0005737	cytoplasm
ZC196.2	GO:0005789;GO:0005856;GO:0005886	GO:0005856;GO:0005886;GO:0016020	cytoskeleton;membrane;plasma membrane
ZC239.14			
ZC239.15			
ZC239.16	GO:0016020	GO:0016020	membrane
ZC239.17	GO:0016020	GO:0016020	membrane
ZC239.3	GO:0016020	GO:0016020	membrane
ZC239.4			
ZC239.5	GO:0016020	GO:0016020	membrane
ZC250.2	GO:0016020	GO:0016020	membrane
ZC262.5	GO:0005739;GO:0005743;GO:0016020;GO:0045259	GO:0005739;GO:0016020;GO:0032991	membrane;mitochondrion;protein-containing complex
ZC434.4	GO:0032545;GO:0034456	GO:0032991	protein-containing complex
ZC434.8	GO:0005615		
ZC434.9	GO:0005615		
ZC443.1	GO:0005829	GO:0005829	cytosol
ZC506.1	GO:0005783;GO:0016020;GO:0044322	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
ZC513.2	GO:0005615		
ZC581.7	GO:0005886	GO:0005886	plasma membrane
ZC581.9			
ZK1010.2	GO:0005739	GO:0005739	mitochondrion
ZK1053.6	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
ZK1058.3	GO:0005737	GO:0005737	cytoplasm
ZK1067.4	GO:0016020	GO:0016020	membrane
ZK1127.3	GO:0005634;GO:0035267;GO:0043189	GO:0005634;GO:0032991	nucleus;protein-containing complex
ZK1128.7	GO:0005634;GO:0005737	GO:0005634;GO:0005737	cytoplasm;nucleus
ZK1236.1	GO:0005739;GO:0005743;GO:0016020;GO:0005759	GO:0005739;GO:0016020	membrane;mitochondrion
ZK1240.1			
ZK1240.2			
ZK1240.3			
ZK1240.9			
ZK1248.11	GO:0005634;GO:0030915	GO:0005634;GO:0032991	nucleus;protein-containing complex
ZK1248.19			
ZK1251.3	GO:0016020	GO:0016020	membrane
ZK1290.5	GO:0005829	GO:0005829	cytosol
ZK1307.8	GO:0005783;GO:0017177	GO:0005783;GO:0032991	endoplasmic reticulum;protein-containing complex
ZK154.4	GO:0030141	GO:0031410	cytoplasmic vesicle
ZK185.2	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
ZK185.4	GO:0000139;GO:0005789;GO:0016020	GO:0016020	membrane
ZK287.4			
ZK354.8			
ZK430.5	GO:0005634;GO:0005737;GO:0005813;GO:0072686	GO:0005634;GO:0005737;GO:0005815;GO:0043226	cytoplasm;microtubule organizing center;nucleus;organelle
ZK470.1	GO:0005737;GO:0005739;GO:0016020	GO:0005737;GO:0005739;GO:0016020	cytoplasm;membrane;mitochondrion
ZK484.7			
ZK550.6	GO:0005777	GO:0005777	peroxisome
ZK563.2	GO:0005886;GO:0016020;GO:0016324	GO:0005886;GO:0016020	membrane;plasma membrane
ZK563.7			
ZK622.1	GO:0005886	GO:0005886	plasma membrane
ZK632.14	GO:0000172;GO:0005634	GO:0005634;GO:0032991	nucleus;protein-containing complex
ZK632.4	GO:0005737;GO:0005829	GO:0005737;GO:0005829	cytoplasm;cytosol
ZK673.2	GO:0005737;GO:0005759	GO:0005737	cytoplasm
ZK686.3	GO:0005783;GO:0005789;GO:0016020;GO:0008250	GO:0005783;GO:0016020;GO:0032991	endoplasmic reticulum;membrane;protein-containing complex
ZK688.5	GO:0071818	GO:0032991	protein-containing complex
ZK697.14	GO:0005737	GO:0005737	cytoplasm
ZK697.8			
ZK792.4			
ZK84.2	GO:0016020	GO:0016020	membrane
ZK892.4	GO:0005739	GO:0005739	mitochondrion
ZK930.2	GO:0005634	GO:0005634	nucleus
ZK973.9			
aagr-1	GO:0005764;GO:0016020	GO:0005764;GO:0016020	lysosome;membrane
aagr-2	GO:0005764;GO:0016020	GO:0005764;GO:0016020	lysosome;membrane
aagr-3	GO:0005764;GO:0005783	GO:0005764;GO:0005783	endoplasmic reticulum;lysosome
aagr-4			
aak-1	GO:0005634;GO:0005737;GO:0031588	GO:0005634;GO:0005737;GO:0032991	cytoplasm;nucleus;protein-containing complex
aak-2	GO:0005634;GO:0005737;GO:0030424;GO:0031588;GO:0043025;GO:0120025	GO:0005634;GO:0005737;GO:0032991;GO:0042995;GO:0043005	cell projection;cytoplasm;neuron projection;nucleus;protein-containing complex
aakg-1	GO:0005634;GO:0005737;GO:0005886;GO:0031588	GO:0005634;GO:0005737;GO:0005886;GO:0032991	cytoplasm;nucleus;plasma membrane;protein-containing complex
aakg-2	GO:0005634;GO:0005737;GO:0005886;GO:0031588	GO:0005634;GO:0005737;GO:0005886;GO:0032991	cytoplasm;nucleus;plasma membrane;protein-containing complex
aakg-3	GO:0005634;GO:0005737;GO:0005886;GO:0031588	GO:0005634;GO:0005737;GO:0005886;GO:0032991	cytoplasm;nucleus;plasma membrane;protein-containing complex
aap-1	GO:0005942;GO:0005943	GO:0032991	protein-containing complex
aars-1	GO:0005737;GO:0005739	GO:0005737;GO:0005739	cytoplasm;mitochondrion
aars-2	GO:0005737	GO:0005737	cytoplasm
aass-1	GO:0005737	GO:0005737	cytoplasm
aat-1	GO:0005886;GO:0016020;GO:1990184	GO:0005886;GO:0016020;GO:0032991	membrane;plasma membrane;protein-containing complex
aat-2	GO:0016020	GO:0016020	membrane
aat-3	GO:0005886;GO:0016020;GO:1990184	GO:0005886;GO:0016020;GO:0032991	membrane;plasma membrane;protein-containing complex
aat-4	GO:0016020	GO:0016020	membrane
aat-9	GO:0009986;GO:0016020	GO:0016020	membrane
aatf-1	GO:0005634;GO:0005730	GO:0005634;GO:0005730	nucleolus;nucleus
abce-1	GO:0005737;GO:0005829	GO:0005737;GO:0005829	cytoplasm;cytosol
abch-1	GO:0005886;GO:0016020;GO:0043190	GO:0005886;GO:0016020;GO:0032991	membrane;plasma membrane;protein-containing complex
abcx-1	GO:0005886;GO:0016020	GO:0005886;GO:0016020	membrane;plasma membrane
abhd-12	GO:0005789;GO:0016020	GO:0016020	membrane
abhd-5.1	GO:0005811	GO:0005811	lipid droplet
abhd-5.2	GO:0005811	GO:0005811	lipid droplet
abl-1	GO:0005737;GO:0005886;GO:0016020	GO:0005737;GO:0005886;GO:0016020	cytoplasm;membrane;plasma membrane
abt-2	GO:0016020	GO:0016020	membrane
abt-4	GO:0016020	GO:0016020	membrane
abtm-1	GO:0005739;GO:0005743;GO:0016020	GO:0005739;GO:0016020	membrane;mitochondrion
abts-1	GO:0005886;GO:0016020;GO:0016323;GO:0045202	GO:0005886;GO:0016020;GO:0045202	membrane;plasma membrane;synapse
abts-2	GO:0005886;GO:0016020;GO:0016323	GO:0005886;GO:0016020	membrane;plasma membrane
abts-3	GO:0005886;GO:0016020;GO:0016323	GO:0005886;GO:0016020	membrane;plasma membrane
abts-4	GO:0005886;GO:0016020;GO:0016323	GO:0005886;GO:0016020	membrane;plasma membrane
acbp-1			
acbp-3	GO:0005737	GO:0005737	cytoplasm
acbp-4	GO:0005737	GO:0005737	cytoplasm
acdh-10	GO:0005737;GO:0005739;GO:0005759	GO:0005737;GO:0005739	cytoplasm;mitochondrion
acdh-12	GO:0005739;GO:0005743;GO:0016020	GO:0005739;GO:0016020	membrane;mitochondrion
acdh-13	GO:0005739	GO:0005739	mitochondrion
acdh-7	GO:0005737;GO:0005739;GO:0005759	GO:0005737;GO:0005739	cytoplasm;mitochondrion
acdh-8	GO:0005737;GO:0005739;GO:0005759	GO:0005737;GO:0005739	cytoplasm;mitochondrion
ace-1	GO:0005576;GO:0043083;GO:0005615;GO:0005886;GO:0016020;GO:0045202	GO:0005576;GO:0005886;GO:0016020;GO:0045202	extracellular region;membrane;plasma membrane;synapse
ace-2	GO:0005615;GO:0005886;GO:0043083;GO:0045202	GO:0005576;GO:0005886;GO:0045202	extracellular region;plasma membrane;synapse
ace-3	GO:0005615;GO:0005886;GO:0043083	GO:0005576;GO:0005886	extracellular region;plasma membrane
ace-4	GO:0005615;GO:0005886	GO:0005886	plasma membrane
acl-1	GO:0005783;GO:0016020	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
acl-2	GO:0005783;GO:0016020	GO:0005783;GO:0016020	endoplasmic reticulum;membrane
acl-3	GO:0005739;GO:0005741;GO:0005743;GO:0031966	GO:0005739;GO:0016020	membrane;mitochondrion
acl-6	GO:0005739;GO:0005886;GO:0016020;GO:0031966	GO:0005739;GO:0005886;GO:0016020	membrane;mitochondrion;plasma membrane
acl-7	GO:0005778;GO:0012505;GO:0016020	GO:0016020;GO:0043226	membrane;organelle
acn-1	GO:0005575;GO:0016020	GO:0016020	membrane
aco-1	GO:0005737;GO:0005829	GO:0005737;GO:0005829	cytoplasm;cytosol
aco-2	GO:0005739;GO:0005829	GO:0005739;GO:0005829	cytosol;mitochondrion
acox-1.1	GO:0005777;GO:0005782	GO:0005777	peroxisome
acox-1.2	GO:0005777	GO:0005777	peroxisome
acox-1.3	GO:0005777	GO:0005777	peroxisome
acox-1.4	GO:0005777	GO:0005777	peroxisome
acox-1.5	GO:0005777	GO:0005777	peroxisome
acox-1.6	GO:0005777	GO:0005777	peroxisome
acr-10	GO:0005886;GO:0005892;GO:0016020;GO:0045211;GO:0043005;GO:0045202	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
acr-11	GO:0005886;GO:0005892;GO:0016020;GO:0045211;GO:0043005;GO:0045202	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
acr-12	GO:0005886;GO:0005892;GO:0016020;GO:0045211;GO:0043005;GO:0045202	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
acr-14	GO:0005886;GO:0005892;GO:0016020;GO:0045211;GO:0043005;GO:0045202	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
acr-15	GO:0005886;GO:0005892;GO:0016020;GO:0045211;GO:0043005;GO:0045202	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
acr-16	GO:0005886;GO:0005892;GO:0016020;GO:0045211;GO:0042995;GO:0043005;GO:0045202	GO:0005886;GO:0016020;GO:0032991;GO:0042995;GO:0043005;GO:0045202	cell projection;membrane;neuron projection;plasma membrane;protein-containing complex;synapse
acr-18	GO:0005886;GO:0005892;GO:0016020;GO:0043005;GO:0045202;GO:0098794	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
acr-19	GO:0005886;GO:0005892;GO:0016020;GO:0045211;GO:0043005;GO:0045202	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
acr-21	GO:0005886;GO:0016020;GO:0045211;GO:0043005;GO:0045202;GO:1902495	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
acr-25	GO:0005886;GO:0005892;GO:0016020;GO:0045211;GO:0043005;GO:0045202	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
acr-3	GO:0005886;GO:0005892;GO:0016020;GO:0045211;GO:0043005;GO:0045202	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
acr-5	GO:0005886;GO:0016020;GO:0045211;GO:0043005;GO:0045202;GO:1902495	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
acr-7	GO:0005886;GO:0005892;GO:0016020;GO:0045211;GO:0043005;GO:0045202	GO:0005886;GO:0016020;GO:0032991;GO:0043005;GO:0045202	membrane;neuron projection;plasma membrane;protein-containing complex;synapse
